timestamp,pressure,unit
2025-11-19 15:21:26,0.092,mbar
2025-11-19 15:21:33,0.092,mbar
2025-11-19 15:21:40,0.092,mbar
2025-11-19 15:21:47,0.092,mbar
2025-11-19 15:21:54,0.092,mbar
2025-11-19 15:22:01,0.092,mbar
2025-11-19 15:22:08,0.092,mbar
2025-11-19 15:22:15,0.092,mbar
2025-11-19 15:22:22,0.092,mbar
2025-11-19 15:22:29,0.092,mbar
2025-11-19 15:22:36,0.092,mbar
2025-11-19 15:22:43,0.092,mbar
2025-11-19 15:22:50,0.092,mbar
2025-11-19 15:22:57,0.092,mbar
2025-11-19 15:23:04,0.092,mbar
2025-11-19 15:23:11,0.092,mbar
2025-11-19 15:23:18,0.092,mbar
2025-11-19 15:23:25,0.092,mbar
2025-11-19 15:23:32,0.092,mbar
2025-11-19 15:23:39,0.092,mbar
2025-11-19 15:23:46,0.092,mbar
2025-11-19 15:23:53,0.092,mbar
2025-11-19 15:24:00,0.092,mbar
2025-11-19 15:24:07,0.092,mbar
2025-11-19 15:24:14,0.092,mbar
2025-11-19 15:24:21,0.092,mbar
2025-11-19 15:24:28,0.092,mbar
2025-11-19 15:24:35,0.092,mbar
2025-11-19 15:24:42,0.092,mbar
2025-11-19 15:24:49,0.092,mbar
2025-11-19 15:24:56,0.092,mbar
2025-11-19 15:25:03,0.092,mbar
2025-11-19 15:25:10,0.092,mbar
2025-11-19 15:25:17,0.092,mbar
2025-11-19 15:25:24,0.092,mbar
2025-11-19 15:25:31,0.092,mbar
2025-11-19 15:25:38,0.092,mbar
2025-11-19 15:25:45,0.092,mbar
2025-11-19 15:25:52,0.092,mbar
2025-11-19 15:25:59,0.092,mbar
2025-11-19 15:26:06,0.092,mbar
2025-11-19 15:26:13,0.092,mbar
2025-11-19 15:26:20,0.092,mbar
2025-11-19 15:26:27,0.092,mbar
2025-11-19 15:26:34,0.092,mbar
2025-11-19 15:26:41,0.092,mbar
2025-11-19 15:26:48,0.092,mbar
2025-11-19 15:26:55,0.092,mbar
2025-11-19 15:27:02,0.092,mbar
2025-11-19 15:27:09,0.092,mbar
2025-11-19 15:27:16,0.092,mbar
2025-11-19 15:27:23,0.092,mbar
2025-11-19 15:27:30,0.092,mbar
2025-11-19 15:27:37,0.092,mbar
2025-11-19 15:27:44,0.092,mbar
2025-11-19 15:27:51,0.092,mbar
2025-11-19 15:27:58,0.092,mbar
2025-11-19 15:28:05,0.092,mbar
2025-11-19 15:28:12,0.092,mbar
2025-11-19 15:28:19,0.092,mbar
2025-11-19 15:28:26,0.092,mbar
2025-11-19 15:28:33,0.092,mbar
2025-11-19 15:28:40,0.092,mbar
2025-11-19 15:28:47,0.092,mbar
2025-11-19 15:28:54,0.092,mbar
2025-11-19 15:29:01,0.091,mbar
2025-11-19 15:29:08,0.092,mbar
2025-11-19 15:29:15,0.092,mbar
2025-11-19 15:29:22,0.092,mbar
2025-11-19 15:29:29,0.092,mbar
2025-11-19 15:29:36,0.091,mbar
2025-11-19 15:29:43,0.091,mbar
2025-11-19 15:29:50,0.091,mbar
2025-11-19 15:29:57,0.091,mbar
2025-11-19 15:30:04,0.091,mbar
2025-11-19 15:30:11,0.091,mbar
2025-11-19 15:30:18,0.091,mbar
2025-11-19 15:30:25,0.091,mbar
2025-11-19 15:30:32,0.091,mbar
2025-11-19 15:30:39,0.091,mbar
2025-11-19 15:30:46,0.091,mbar
2025-11-19 15:30:53,0.091,mbar
2025-11-19 15:31:00,0.091,mbar
2025-11-19 15:31:07,0.091,mbar
2025-11-19 15:31:14,0.091,mbar
2025-11-19 15:31:21,0.091,mbar
2025-11-19 15:31:28,0.091,mbar
2025-11-19 15:31:35,0.091,mbar
2025-11-19 15:31:42,0.091,mbar
2025-11-19 15:31:49,0.091,mbar
2025-11-19 15:31:56,0.091,mbar
2025-11-19 15:32:03,0.091,mbar
2025-11-19 15:32:10,0.091,mbar
2025-11-19 15:32:17,0.091,mbar
2025-11-19 15:32:24,0.091,mbar
2025-11-19 15:32:31,0.091,mbar
2025-11-19 15:32:38,0.091,mbar
2025-11-19 15:32:45,0.091,mbar
2025-11-19 15:32:52,0.091,mbar
2025-11-19 15:32:59,0.091,mbar
2025-11-19 15:33:06,0.091,mbar
2025-11-19 15:33:13,0.091,mbar
2025-11-19 15:33:20,0.091,mbar
2025-11-19 15:33:27,0.091,mbar
2025-11-19 15:33:34,0.091,mbar
2025-11-19 15:33:41,0.091,mbar
2025-11-19 15:33:48,0.091,mbar
2025-11-19 15:33:55,0.091,mbar
2025-11-19 15:34:02,0.091,mbar
2025-11-19 15:34:09,0.091,mbar
2025-11-19 15:34:16,0.091,mbar
2025-11-19 15:34:23,0.091,mbar
2025-11-19 15:34:30,0.091,mbar
2025-11-19 15:34:37,0.091,mbar
2025-11-19 15:34:44,0.091,mbar
2025-11-19 15:34:51,0.091,mbar
2025-11-19 15:34:58,0.091,mbar
2025-11-19 15:35:05,0.091,mbar
2025-11-19 15:35:12,0.091,mbar
2025-11-19 15:35:19,0.091,mbar
2025-11-19 15:35:26,0.091,mbar
